smiles,LogLD
C=CC(OC(C)=O)OC(C)=O,3.65500939
CC(C)=CC1C(C(=O)OCc2cc3c(cc2Cl)OCO3)C1(C)C,1.527347997
CC(=O)CC(c1ccc(Cl)cc1)C1C(=O)Oc2ccccc2C1=O,2.877001544
O=C1Oc2ccccc2C(=O)C1C1CCCc2ccccc21,4.040589713
C[n+]1ccc(-c2ccccc2)cc1,3.686980811
CN(C)C(=O)OC1=CC(=O)CC(C)(C)C1,3.245638085
CCOP(=S)(OCC)SCCS(=O)(=O)CC,4.611243089
CCOC(=O)NCCSP(=S)(OC)OC,3.403241301
CCCCCCCC(=O)Oc1c(I)cc(C#N)cc1I,3.417702393
CCOP(=S)(NC)Oc1ccc(SC)c(C)c1,4.765486754
Cc1oc(C)c(C(=O)Nc2ccccc2)c1C,2.193046944
CNC(=O)Oc1cc(C)c([S+](C)[O-])c(C)c1,3.759329629
CCCC(Cn1cncn1)c1ccc(Cl)cc1Cl,2.176917263
CCCSP(=S)(OCC)Oc1ccc(Cl)cc1Cl,2.596129408
Cc1cccc(Cl)c1NC(=O)C=C1SCC(=O)N1C,2.342099399
CN(C)CCOC(=O)COc1ccc(Cl)cc1,2.47412696
C/N=C(\C[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1,1.622436468
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,3.860489324
CCCN(CCC)CCc1cccc2c1CC(=O)N2,2.480102025
CCN(Cc1ccncc1)C(=O)C(CO)c1ccccc1,2.516850871
CC(=O)Oc1cc(C(F)(F)F)ccc1C(=O)O,2.790498727
CC(=O)OCC(=O)C12OC(C)(C)OC1CC1C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC12C,4.548065485
COc1cc(NS(=O)(=O)c2ccc(N)cc2)ncn1,1.447637042
CCC(=O)OC1(C(=O)SCF)C(C)CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,2.155404582
CC(=O)OCC(=O)C1(OC(C)=O)C(C)CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,2.217072266
O=C(NCCO[N+](=O)[O-])c1cccnc1,2.238286785
NC(=O)c1ncn(C2OC(CO)C(O)C2O)c1O,1.959277688
CC1OC(OC2C(CO)OC(OC3C(CO)OC(O)C(O)C3O)C(O)C2O)C(O)C(O)C1NC1C=C(CO)C(O)C(O)C1O,1.809925476
CC=C1C2C=C(C)CC1(N)C1C=CC(=O)N=C1C2,4.208301586
[O-][n+]1cc[n+]([O-])c2ccccc21,2.510941592
COc1ccc(C(=O)CCC(=O)O)c2ccccc12,2.156806502
O=C(C=Cc1ccccc1)NCCO,1.80443477
C=CCON=C(CCC)C1C(=O)CC(C)(C)C(C(=O)OC)C1=O,2.155616804
CC(C)NCC(O)c1cc(O)cc(O)c1,1.79718943
CCC(C)(C)OC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(CCSC)C(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(N)=O,1.976719148
COC1C(O)CC(=O)OC(C)CC=CC=CC(O)C(C)CC(CC=O)C1OC1OC(C)C(OC2CC(C)(O)C(OC(=O)CC(C)C)C(C)O2)C(N(C)C)C1O,2.050803997
Nc1c(CC(=O)O)cccc1C(=O)c1ccccc1,2.914244493
O=C(O)CSCC(=O)NC1CCSC1=O,1.396744925
C[N+]1(CC2COC(c3ccccc3)(c3ccccc3)O2)CCCCC1,2.269450077
CCC(C(=O)NC(=O)NC(C)=O)c1ccccc1,1.999968516
COC(=O)C1=C(C)N=C(COC(N)=O)C(C(=O)OC(C)C)C1c1cccc(Cl)c1Cl,1.785149435
CCC1CC2C3CCC4=CC(=O)CCC4C3CCC2(C)C1O,1.480621649
CC(=O)Nc1ccc(S(=O)(=O)Nc2cc(C)on2)cc1,1.546013574
Clc1cc2c(cc1Cl)Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1O2,5.642635666
O=C(OCC(O)CO)c1ccccc1Nc1ccnc2c(C(F)(F)F)cccc12,2.88055717
O=C(O)Cc1ccc2c(c1)C(=O)c1ccccc1CO2,3.273232834
Cc1ccc(C(C)OC(=O)C2(C)CCC(C(=O)O)C2(C)C)cc1,2.054593687
O=c1[nH]sc2cc(Cl)ccc12,1.635191407
COc1cc2c(c3oc(=O)c4c(c13)CCC4=O)C1C=COC1O2,4.813298761
CCC1(CCC(C)C)C(=O)NC(=O)NC1=O,2.956698484
Clc1nc(Cl)nc(Nc2ccccc2Cl)n1,1.883860087
COc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1,2.253176092
[N-]=[N+]=CC(=O)OCC(N)C(=O)O,3.007918391
Cc1c(COC(=O)C2C(C=C(Cl)C(F)(F)F)C2(C)C)cccc1-c1ccccc1,3.889814482
Cc1cccc(Nc2cc(Cl)nc(SCC(=O)NCCO)n2)c1C,1.689455671
CCCNC(=O)NS(=O)(=O)c1ccc(Cl)cc1,2.086053926
CN(C)NC(=O)CCC(=O)O,1.304222181
ClC(Cl)=C(c1ccc(Cl)cc1)c1ccc(Cl)cc1,2.557985417
CCc1cccc2c3c([nH]c12)C(CC)(CC(=O)O)OCC3,3.48529695
O=CC1CO1,1.928293412
CCOC(=O)CC(SP(=O)(OC)OC)C(=O)OCC,3.298681767
COC(=O)C1C(C)=NC(C)=C(C(=O)OCCN2CCN(C(c3ccccc3)c3ccccc3)CC2)C1c1cccc([N+](=O)[O-])c1,3.592711144
CC1C(=O)OC2CCN3CC=C(COC(=O)C(C)(O)C1(C)O)C23,3.692821559
O=NN1CCNCC1,1.707102698
CCc1nc(N)nc(N)c1-c1ccc(Cl)cc1,2.752252794
CN1C(=O)OC(C)(C)C1=O,1.825353308
O=NN1CCOC1,1.832904707
N#CC(Cl)=C(Cl)Cl,3.398353955
CCC(=C(c1ccc(OCCN(C)C)cc1)c1cccc(O)c1)c1ccccc1,1.93508497
CC(=O)C1CCC2C3CCC4CC(O)CCC4(C)C3C(=O)CC12C,3.049014301
CCCCCC(O)C=CC1C(O)CC(=O)C1CCCCCCC(=O)O,3.191665466
CC1C=CC=CC=CC=CC=CC=CC=CC(OC2OC(C)C(O)C(N)C2O)CC2OC(O)(CC(O)CC(O)C(O)CCC(O)CC(O)CC(=O)OC(C)C(C)C1O)CC(O)C2C(=O)O,2.090653477
CCN(CC)CCOCCOC(=O)C1(c2ccccc2)CCCC1,3.346968115
O=C(Cc1cccs1)NC1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccccc3)CSC12,2.220626838
CCC(=O)OC1C(OC2C(C)C(OC3CC(C)(OC)C(O)C(C)O3)C(C)C(=O)OC(CC)C(C)(O)C(O)C(C)C(=O)C(C)CC2(C)O)OC(C)CC1N(C)C,2.022566378
NC(=O)OCC(COC(N)=O)c1ccccc1,1.501958886
O=C(O)CCC(=O)c1ccc(-c2ccccc2)cc1,3.104290747
Cc1ccc(S(=O)(=O)NC(=O)NN2CC3CCCC3C2)cc1,2.032642932
Cc1cc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NN3CCCCCC3)cc2)no1,1.652761579
O=[N+]([O-])OC1COC2C(O)COC12,1.978153252
C=CCN1CCC23CCCCC2C1Cc1ccc(O)cc13,2.47515662
CCOC(=O)C1(c2ccccc2)CCN(C)CC1,3.173182757
COc1ccccc1OCC1CNC(=O)O1,1.766685305
CN1CCC23c4c5ccc(O)c4OC2C(O)C=CC3C1C5,2.855484151
CC(=O)Oc1ccc(C2(c3ccc(OC(C)=O)cc3)C(=O)Nc3ccccc32)cc1,2.324843242
CCOC(=O)c1c(C)cc2c(c1C)C(=O)N=NC2CO,2.198330261
CN(C)C(=O)Oc1ccc[n+](C)c1,3.684162876
CNC1C(O)C(NC)C2OC3(O)C(=O)CC(C)OC3OC2C1O,1.64653834
CCOC(=O)Oc1c(OC)cc(C(=O)OC2CC3CN4CCc5c([nH]c6cc(OC)ccc56)C4CC3C(C(=O)OC)C2OC)cc1OC,2.279878044
O=C(CCCN1CCC(n2c(=S)[nH]c3ccccc32)CC1)c1ccc(F)cc1,3.233869906
Clc1ccc2nsnc2c1NC1=NCCN1,2.626200029
CC12CCC3C(CCC45OC4C(=O)C(C#N)CC35C)C1CCC2O,1.517732902
Clc1ccccc1-c1nnc(-c2ccccc2Cl)nn1,1.976510459
CCCC(=NOCC)C1C(=O)CC(CC(C)SCC)CC1=O,2.033540471
O=[N+]([O-])c1ccccc1-c1ccccc1,2.209403844
CC1CCC2C(C)C3C(CC4C5CC=C6CC(OC7OC(CO)C(O)C(OC8OC(CO)C(O)C(O)C8O)C7OC7OC(C)C(O)C(O)C7O)CCC6(C)C5CCC43C)N2C1,3.167703236
CC(C)(C)C(O)(CCc1ccc(Cl)cc1)Cn1cncn1,2.051664256
CSC(=O)c1c(C(F)F)nc(C(F)(F)F)c(C(=O)SC)c1CC(C)C,1.728539907
CCOCn1c(-c2ccc(Cl)cc2)c(C#N)c(Br)c1C(F)(F)F,2.856669229
CCOC(=O)C1CC(=O)C(C(=O)C2CC2)C(=O)C1,1.752523862
CCOC(=O)CN(C(=O)CCl)c1c(CC)cccc1CC,2.13216081
O=C1Oc2ccccc2C(=O)C1C(CC(O)c1ccc(-c2ccc(Br)cc2)cc1)c1ccccc1,5.951299642
CCCN(CCCl)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],2.234694114
Nn1cnnc1,0.924659606
C=CCOC(=O)C(C)(C)OC(=O)c1cc(-n2c(=O)cc(C(F)(F)F)n(C)c2=O)ccc1Cl,1.88057859
CCC(O)=C1C(=O)CC(C(=O)O)CC1=O,1.451686163
CCOc1nc(NC)nc(NC(=O)NS(=O)(=O)c2ccccc2C(=O)OC)n1,1.817270552
COc1nc(C)nc(NC(=O)NS(=O)(=O)c2ccccc2CCC(F)(F)F)n1,2.628735978
CCSc1nc(NC(C)C)nc(NC(C)C)n1,1.816140982
CCOP(=O)(OCC)SCCSCC,5.236108802
CCOP(=S)(OCC)Oc1ncn(-c2ccccc2)n1,3.669911929
CCOP(=S)(CC)Oc1cc(Cl)c(Cl)cc1Cl,4.095907463
Nc1cc(N2CCCCC2)nc(N)[n+]1[O-],2.199768875
CCCS(=O)(=O)c1c(Cl)cnc(Cl)c1Cl,2.418878059
CNC(=O)Oc1cc(C)cc(C)c1C,3.033257482
CC(C(c1ccc(Cl)cc1)c1ccc(Cl)cc1)[N+](=O)[O-],2.616552528
CCOC(=O)CSP(=S)(OCC)OCC,2.393699611
COP(=S)(OC)Oc1ccc([N+](=O)[O-])c(Cl)c1,3.018869781
CCOP(=S)(OCC)Oc1cc(Cl)c(SC)cc1Cl,4.551344218
CNC(=O)Oc1ccc(N=CN(C)C)c(C)c1,4.514265436
CCCCCCCCCCCC[N+](C)(C)Cc1ccc(Cl)c(Cl)c1,2.70888867
O=C1N=C2CCCC2C(=O)N1C1CCCCC1,1.369727008
O=[N+]([O-])c1ccc(Oc2ccc(C(F)(F)F)cc2Cl)cc1,2.50194886
CCNc1nc(NCC)nc(OC)n1,2.566645616
S=C1NCCNC(=S)S1,2.870957151
ClC1=C(Cl)C2(Cl)C3C4OC4(Cl)C(Cl)C3C1(Cl)C2(Cl)Cl,2.967208884
O=C(c1cc(O)c(O)c(O)c1)c1ccc(O)c(O)c1O,2.290567238
O=C1CCc2cc(OCCCCc3nnnn3C3CCCCC3)ccc2N1,1.692516742
Cc1cc2c(cc1S(N)(=O)=O)S(=O)(=O)CCC2,1.439843231
O=C(O)c1ccccc1OP(=O)(O)O,2.295688583
c1ccc(-c2ccc(C(c3ccccc3)n3ccnc3)cc2)cc1,2.326677386
CC1(c2ccccc2)OC(C(=O)O)=CC1=O,1.861749414
CCCCCCOc1ccccc1C(N)=O,1.469920151
NS(=O)(=O)Cc1noc2ccccc12,2.026646237
CC(=O)NC(=O)c1ccccc1O,1.998004908
N=C(N=NCc1ccc(Cl)cc1)N=NCc1ccc(Cl)cc1,2.393685672
Clc1cc(Cl)c(OCC#CI)cc1Cl,1.809791709
O=[N+]([O-])c1c(Cl)cccc1-c1c[nH]cc1Cl,1.865993489
COC(=O)C1=C(C)N=C(C)C(C(=O)OCCN(C)Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1,3.416000676
C1=CCC(c2ccccc2)CC1,1.655259208
COC=C(C(=O)OC)c1ccccc1COc1cccc(C(F)(F)F)n1,1.814848395
CC1(C)SC2C(NC(=O)C(N)c3ccccc3)C(=O)N2C1C(=O)OCOC(=O)C1N2C(=O)CC2S(=O)(=O)C1(C)C,1.774274569
COC(=O)C1C(C)=NC(C)=C(C(=O)OCC(C)=O)C1c1ccccc1[N+](=O)[O-],2.425197093
O=C(OCC1(COC(=O)c2cccnc2)CCCC(COC(=O)c2cccnc2)(COC(=O)c2cccnc2)C1O)c1cccnc1,1.806620153
CCCCCC=CCC=CCCCCCCCC(=O)NC(C)c1ccccc1,1.583857814
C=CCOc1cc(Cl)ccc1C(=O)NCCN(CC)CC,2.015394688
Nc1c[n+](N2CCOCC2)no1,2.352068365
CS(=O)(=O)c1ccc(-c2cn3ccccc3n2)cc1,1.865719982
Nc1c(I)cc(I)c(C(=O)N(CCC(=O)O)c2ccccc2)c1I,2.373701926
O=C(O)c1cn(C2CC2)c2cc(Cl)c(F)cc2c1=O,2.684072039
COc1cccc(C2(O)CCCCC2CN(C)C)c1,3.062649595
CCC(=O)NC1CCc2nc(N)sc2C1,1.91330337
Cc1cc(O)c(C(C)(C)C)cc1C,2.23825322
S=c1[nH]n(-c2ccccc2)c(=S)s1,2.47225788
O=C1Nc2ccccc2OC1(c1ccc(O)cc1)c1ccc(O)cc1,1.6777933
CC(=O)Oc1c(Br)cc(Cl)cc1C(=S)Nc1ccc(Br)cc1,2.189001563
CCN(CC)C(=O)Cc1ccccc1,2.365201992
CC(C)(C)C(=O)OCC(=O)c1ccccc1,1.342951408
OCCNC1CCCCC1,1.155990565
CCCC(=O)CC(=O)OCC,2.722076989
C=CC(=O)Nc1ccc(O)cc1,2.244173334
COc1ccc2c3c1OC1C(O)C=CC4C(C2)[N+](C)([O-])CCC341,2.294699018
NC(=S)Nc1ccc(Cl)cc1,4.094976289
NCCNCCNCc1ccccc1O,1.959026867
ClCc1cccc(Oc2ccccc2)c1,2.252033605
CNc1ccc(C(O)(c2ccc(N(C)C)cc2)c2ccc(N(C)C)cc2)cc1,2.875658442
CNc1ccc(Cl)cc1C(=O)c1ccccc1Cl,1.845336836
COc1ccc(C(=O)c2ccccc2)cc1,1.451782343
CCC(CC)CN,2.461082427
COc1ccc2c(c1)c(CC(=O)Oc1ccc(NC(C)=O)cc1)c(C)n2C(=O)c1ccc(Cl)cc1,2.743107452
Cc1ccc(N)cc1Br,3.014361838
Oc1c(Br)ccc2c(O)c(Br)ccc12,1.997227973
CC(=O)CCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,2.65101404
CCCCOC(C)OCCCC,1.297268644
ClC(Cl)(Cl)c1cccc(C(Cl)(Cl)Cl)c1,2.029342132
c1ccc2c3c([nH]c2c1)CCCC3,1.810366954
N#CCCNCCCCCCNCCC#N,1.907519198
CCC(=O)OC1C=C2CCC3C(CCC4(C)C(OC(=O)CC)CCC34)C2CC1,2.045376633
CCCC(=NOCC)C1C(=O)CC(C2CCCSC2)CC1=O,1.91702008
CN(CCC(N)C/C(O)=N/C1C=CC(n2ccc(=N)nc2O)OC1C(=O)O)C(=N)N,3.88857856
CCOc1ccc(C2(C(=O)OC(C#N)c3cccc(Oc4ccccc4)c3)CC2(Cl)Cl)cc1,1.808312724
CCO[PH](=S)OCC,2.886972694
O=[N+]([O-])C(Br)(Br)CO,3.932058618
C=COC(=O)CCC,1.126504056
COc1cc2ccc(=O)oc2cc1O,1.703901994
CC(SC(=O)c1cccs1)C(=O)NCC(=O)O,2.038755237
CCC(CC)COCCC#N,1.800071325
CCOCCCCO,1.470469295
O=NN1CN(N=O)CN(N=O)C1,3.036728676
O=C(CCl)N(c1ccccc1)c1c(Cl)cccc1Cl,1.622696074
C=CC(=O)O[Si](C(C)C)(C(C)C)C(C)C,1.909541579
COC(=O)c1nccnc1N,1.745600888
Nc1ccc(O)c(Cc2cc(N)ccc2O)c1,3.598803709
OCCOCCOCCOCCOCCOCCOCCOCCOCCO,1.617472725
Nc1c(I)c(C(=O)O)c(I)c(C(=O)O)c1I,2.138436776
COc1ccc2c3c1OC1C(OC(=O)c4cccnc4)C=CC4C(C2)N(C)CCC341,2.682602734
O=C(Cc1ccc(-c2ccccc2)cc1)Nc1ccccn1,2.191108052
O=C(CCl)OCCOCCO,2.375017183
C=Cc1ccc(CC)cn1,2.03457955
CNC(=O)CC#N,2.207787563
NCCCCCCC(=O)O,1.207730089
CC1(C)C2C(=O)OC(O)C21,2.550699093
O=c1[nH]c(=O)c2ccc3c4cccc5cccc(c6ccc1c2c63)c54,2.067467441
Cc1ccc(S(=O)(=O)Oc2c(C(=O)c3ccc(Cl)cc3Cl)c(C)nn2C)cc1,1.662777603
COc1nc(C)n/c(=N\C(O)=N\S(=O)(=O)c2ccccc2C(=O)O)[nH]1,1.690010505
O=C1Oc2ccccc2C(=O)C1C1CC(c2ccc(OCc3ccc(C(F)(F)F)cc3)cc2)Cc2ccccc21,6.202963252
CS(=O)(=O)c1ccccc1,2.026380377
Cc1cccc(NC(N)=O)c1,2.052763351
CCC(CC)COCCC(=O)O,1.669439031
O=C1N=C2NC=NC(=O)C2N1,1.936900492
CCN(CC)C(=O)c1ccccc1O,2.52268252
Cc1nc2c(C)cccc2[se]1,2.297198729
Nc1c(I)c(C(=O)Cl)c(I)c(C(=O)Cl)c1I,2.335556694
C=C(C)C(=O)OCCC#N,1.27821401
COc1ccc2ccc(=O)oc2c1CC=C(C)C,1.924759553
NCCNCc1ccccc1O,1.652492005
CCOS(=O)(=O)c1cc(C(C)(C)C)cc2cc(C(C)(C)C)ccc12,1.667151488
CC(C)(C)N1CCC(c2ccccc2)(c2ccccc2)CC1,3.250056089
C=COC=O,1.40746323
CC(C)CCCCCCCCCCOP(OCCCCCCCCCCC(C)C)OCCCCCCCCCCC(C)C,1.798640359
Cc1cc(C)c(C(=O)Cl)c(C)c1,1.899891841
O=C(O)c1ccc2c3c(ccc(C(=O)O)c13)C(=O)OC2=O,1.911602457
CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2C#N)cc1,2.146546184
COc1cc(OC)nc(/N=C(\O)NS(=O)(=O)c2c(Cl)nc3ccccn23)n1,1.740694206
O=C1OCc2c(Cl)c(Cl)c(Cl)c(Cl)c21,1.434388141
C#CC(OC(=O)C1C(C=C(C)C)C1(C)C)C(C)=CCC,2.213081156
O=C1Oc2ccccc2C(=O)C1C1CC(c2ccc(-c3ccccc3)cc2)Cc2ccccc21,5.34687108
CCN(C(=O)SCc1ccccc1)C(C)C(C)C,1.879868873
COc1cccc(N(C)C(=S)Oc2cccc(C(C)(C)C)c2)n1,1.644048436
C=CC(=O)OCCCOc1ccc(C(=O)Oc2ccc(OC(=O)c3ccc(OCCCOC(=O)C=C)cc3)c(C)c2)cc1,2.330336308
CNC(=O)c1cc(Cl)ccn1,2.226795969
O=[N+]([O-])c1ccc2ccccc2c1,1.595022488
CCSc1nc(=O)n(CC(C)(C)C)c(=O)n1N,1.868135378
C=C(Cl)C(Cl)=C(Cl)Cl,2.658729507
CC=N,1.36699306
CC(=O)CCCO,1.202986115
Cc1ccc(C(=O)NS(=O)(=O)c2ccc(N)cc2)cc1C,2.03624524
CN1CCN(N=O)CC1,3.111138124
O=C(NCCO)c1ccccc1O,1.624668166
O=C(c1ccc(F)cc1)c1ccc(F)cc1,1.794790683
O=S(=O)(Cl)CCl,2.602637499
O=C(C(Cl)Cl)N(CCO)Cc1ccc(Oc2ccc([N+](=O)[O-])cc2)cc1,1.726161905
Cc1cc(C)c(O)c(CCCCc2cc(C)cc(C)c2O)c1,1.734473968
C=COCCOCCCC,1.667645729
CCCCNC1(P(=O)(OCCCC)OCCCC)CCCCC1,2.063808558
CN(C)CCOCCOC(=O)N1c2ccccc2Sc2ccccc21,2.378353076
CC(=O)Nc1ccncc1,2.484695546
Nc1c(Cl)cc(C(=O)O)cc1Cl,1.649472318
Cc1ccc(S(C)(=O)=O)cc1[N+](=O)[O-],2.266204255
CN1COCN=C1N[N+](=O)[O-],2.028389581
CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(Br)cc23)c1F,2.221644105
CCCCCOP(=O)(OCCCCC)OCCCCC,1.489069534
CCOP(=S)(OCC)Oc1cc(C)nc(N(C)C)n1,3.387873688
Cc1nn(C)c(OCC(=O)c2ccccc2)c1C(=O)c1ccc(Cl)cc1Cl,2.389688717
NC(=O)CBr,3.139765777
CCCCCCC1C(=O)OC(C)C(NC(=O)c2cccc(NC=O)c2O)C(=O)OC(C)C1OC(=O)CC(C)C,2.572260131
C=C(C)C(=O)O[Si](C(C)C)(C(C)C)C(C)C,1.889745297
Cc1cc[nH]n1,1.946008708
Cc1ccccc1N=Nc1c(N)ccc2ccccc12,3.338004699
O=C(CCl)c1ccc(O)cc1,2.870238462
CCCCc1c(OC(=O)c2cc(OC)c(OC)c(OC)c2)n(-c2ccccc2)n(-c2ccccc2)c1=O,2.224072713
O=C1CN=C(c2ccccn2)c2cc(Br)ccc2N1,2.209869564
CC(C)(Oc1ccc(Cl)cc1)C(=O)OCc1cccc(CO)n1,2.429153865
CC(C)c1cc(C(C)C)c(N=C=O)c(C(C)C)c1N=C=O,2.017444512
C=C(C#N)OC(C)=O,3.045714059
CC(C)c1ccc(N=C=O)cc1,1.33231455
Fc1ccc(Br)c(F)c1,2.493844157
COc1ccc2c(=O)c(C)c(C)oc2c1CN1CCOCC1,3.838502776
C=C(C)CN1C(=N)CC(=O)N(C)C1=O,2.097404159
CCCCCCCCCCCCCCOC(=O)Cl,1.646291892
Cc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,2.925939659
CC(C)C1=CC2=CCC3C(C)(CO)CCCC3(C)C2CC1,1.916040138
N#CCC(=O)c1ccccc1Cl,1.81483025
NP(N)(=O)Nc1ccccc1[N+](=O)[O-],1.895238529
CCCCC(CC)CNC(=O)CC(C)OC(=O)CCC(=O)O,1.498832031
CCOCCN(C(=O)CCl)C(=C(C)C)c1ccccc1,2.478459334
Cc1cccc(C)c1N(Cn1cccn1)C(=O)CCl,2.200623837
CCOC(=O)CCCOc1ccc(Cl)cc1C,2.257186585
CCCSP(=O)(OCC)Oc1cnn(-c2ccc(Cl)cc2)c1,3.182521794
CC(C)(O)C(=O)c1ccc(Cc2ccc(C(=O)C(C)(C)O)cc2)cc1,2.092523201
Cc1cc(Cc2cc(C)c(O)c(C)c2)cc(C)c1O,1.86463274
CCOCCCO,1.172557064
NP(N)(=O)Oc1ccccc1,2.633781439
NC(=O)c1c(F)cccc1F,1.89216924
c1ccc2c(c1)Cc1ccccc1N2,1.927835488
COC(F)(F)C(C(F)(F)F)C(F)(F)F,3.122580954
C=C(C)C(=O)NC(C)C,1.664952133
O=c1ccc2cc3ccoc3c(O)c2o1,2.624464733
CC(=O)SC1CC2=CC(=O)CC(SC(C)=O)C2(C)C2CCC3(C)C(CCC3(C)O)C12,1.653854794
CC1=C(C(=O)Nc2ccccc2)CCCO1,1.336952339
CC(=O)Oc1c(C(C)(C)C)cc([N+](=O)[O-])c(C)c1[N+](=O)[O-],3.84845158
CCOC(=O)Cc1[nH]nc2ccc(Cl)cc12,1.696563874
CC(=O)Oc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1C(C)(C)C,3.658245338
CN1C(C(=O)Nc2nccs2)C(=O)c2ccccc2S1(=O)=O,3.394583
CC(=O)CC(=O)Nc1cc(Cl)c(NC(=O)CC(C)=O)cc1C,1.715618383
COc1ccc([N+](=O)[O-])cc1Cl,2.201309155
CN1C(=O)C2C(=NC(=O)N2C)N(C)C1=O,1.778550204
Oc1ccc2ccccc2c1Cl,1.888313242
C=COC(=O)c1ccccc1,1.65472767
COc1c2ccoc2cc2oc(C)cc(=O)c12,2.442017837
N#Cc1ccc(Cl)c([N+](=O)[O-])c1,1.949666039
C=CCCC(=O)Cl,2.401851322
CCCCc1oc2ccc([N+](=O)[O-])cc2c1C(=O)c1ccc(O)cc1,2.091153424
CCO[Si](CCCNC=O)(OCC)OCC,1.957376255
CCC(CN)=C(c1ccccc1)c1ccccc1,3.205120202
CCCCN(CCN(CCCC)C(=O)N1CCOCC1)C(=O)N1CCOCC1,3.16911687
CCCC(=NOCC(C)Oc1ccc(Cl)cc1)C1C(=O)CC(C2CCCSC2)CC1=O,1.793364726
CNC(=O)ON=C(C)C(C)SC,3.094674322
Cc1ccc(N=c2sccn2C)c(C)c1,2.478765462
CN(C)C(=O)SCCCCOc1ccccc1,2.343052209
COP(=S)(OC)SCC(=O)N(c1ccc(Cl)cc1)C(C)C,2.891740568
CN=C1OC(c2ccccc2)C(=O)C1c1cccc(C(F)(F)F)c1,1.971031218
CCC12COP(=O)(OC1)OC2,4.762171723
CCCCC(CC)CNc1ccc(NCC(CC)CCCC)c2c1C(=O)c1c(O)ccc(O)c1C2=O,2.25483025
CCOC(=O)c1cnn(-c2ccccc2)c1N,2.665121127
Cc1ccoc1C,2.50573317
CCC(C)(CC)c1cc(N)on1,3.067566768
CCCCOCCOCCCC,1.729374158
O=C=NCc1ccc(CN=C=O)cc1,1.621374797
O=C1CSc2ncccc2N1,2.199454786
Nc1cccc2c(Cl)ccc(Cl)c12,1.78367224
O=c1oc2cc(Cl)ccc2n1CCl,1.967466319
CCCCOC(=O)C(=O)C1C(C)CC2C3CC(F)C4=CC(=O)C=CC4(C)C3C(O)CC21C,2.047818855
ClC(Cl)c1cccc(Oc2ccccc2)c1,1.625188937
COCCOC(=O)CCCCCCCCC(=O)OCCOC,1.80663031
CC(C)c1ccc2ccccc2c1C(C)C,1.326980205
COCc1ccc(-c2ccc(COC)cc2)cc1,2.248934976
Cn1c(=O)c2c(ncn2CC(=O)O)n(C)c1=O,2.422704717
CC[S+]([O-])c1c(C#N)nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c1N,1.748985823
COc1cc(Oc2ccc(Cl)cc2Cl)ccc1[N+](=O)[O-],1.497057692
CN(C)/C(O)=N/c1ccc(-n2nc(C(C)(C)C)oc2=O)c(Cl)c1,2.529936992
O=C1CCc2cccc3c2N1CC3,2.732080466
CC12CCC3C(CCC4CC5OC5CC43C)C1CC(N1CCCC1)C2=O,2.113831616
C[Se]C,1.715326717
CC(=O)CCCC(C)CCC=C(C)C,1.417934251
NCCNS(=O)(=O)c1cccc2cnccc12,2.400211498
Nc1ccc(S(=O)(=O)O)c2cccc(S(=O)(=O)O)c12,1.481853325
CCCCC(=O)N(Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1)C(C(=O)OCc1ccccc1)C(C)C,2.544607888
O=C1C=CC(=O)N1c1ccc(Cl)cc1,2.673808143
N#CC(C(=O)OCC(COC(=O)C(C#N)=C(c1ccccc1)c1ccccc1)(COC(=O)C(C#N)=C(c1ccccc1)c1ccccc1)COC(=O)C(C#N)=C(c1ccccc1)c1ccccc1)=C(c1ccccc1)c1ccccc1,2.481714055
OCCOc1cc(Cl)c(Cl)cc1Cl,2.206827674
COc1ccc2c(c1)c(CC(=O)NO)c(C)n2C(=O)c1ccc(Cl)cc1,3.679390621
CC(C)CNC(=O)N1CCNC1=O,1.723636248
S=C1SSC2=NCCN12,2.666446545
CC(C)NNC(=O)COc1ccc(Cl)cc1,2.644717823
C=CCOC=C,2.184526249
O=C(O)c1cc2ccccc2oc1=O,2.97807547
